Date,Ticker,Prediction
2026-03-31,VAW,237.4153594405326
2026-04-01,VAW,237.46355234574838
2026-04-02,VAW,237.51174525096414
2026-04-03,VAW,237.5599381561799
2026-04-06,VAW,237.60813106139568
2026-04-07,VAW,237.65632396661144
2026-04-08,VAW,237.70451687182722
2026-04-09,VAW,237.75270977704298
2026-04-10,VAW,237.80090268225874
2026-04-13,VAW,237.84909558747452
2026-04-14,VAW,237.89728849269028
2026-04-15,VAW,237.94548139790604
2026-04-16,VAW,237.99367430312182
2026-04-17,VAW,238.04186720833758
2026-04-20,VAW,238.09006011355333
2026-04-21,VAW,238.13825301876912
2026-04-22,VAW,238.18644592398488
2026-04-23,VAW,238.23463882920063
2026-04-24,VAW,238.28283173441642
2026-04-27,VAW,238.33102463963218
2026-04-28,VAW,238.37921754484796
2026-04-29,VAW,238.42741045006372
2026-04-30,VAW,238.47560335527947
2026-05-01,VAW,238.52379626049526
2026-05-04,VAW,238.57198916571102
2026-05-05,VAW,238.62018207092677
2026-05-06,VAW,238.66837497614256
2026-05-07,VAW,238.71656788135832
2026-05-08,VAW,238.76476078657407
2026-05-11,VAW,238.81295369178986
2026-05-12,VAW,238.86114659700561
2026-05-13,VAW,238.9093395022214
2026-05-14,VAW,238.95753240743716
2026-05-15,VAW,239.0057253126529
2026-05-18,VAW,239.0539182178687
2026-05-19,VAW,239.10211112308446
2026-05-20,VAW,239.1503040283002
2026-05-21,VAW,239.198496933516
2026-05-22,VAW,239.24668983873175
2026-05-25,VAW,239.2948827439475
2026-05-26,VAW,239.3430756491633
2026-05-27,VAW,239.39126855437905
2026-05-28,VAW,239.4394614595948
2026-05-29,VAW,239.4876543648106
2026-06-01,VAW,239.53584727002635
2026-06-02,VAW,239.58404017524214
2026-06-03,VAW,239.6322330804579
2026-06-04,VAW,239.68042598567365
2026-06-05,VAW,239.72861889088944
2026-06-08,VAW,239.7768117961052
2026-06-09,VAW,239.82500470132095
2026-06-10,VAW,239.87319760653673
2026-06-11,VAW,239.9213905117525
2026-06-12,VAW,239.96958341696825
2026-06-15,VAW,240.01777632218403
2026-06-16,VAW,240.0659692273998
2026-06-17,VAW,240.11416213261555
2026-06-18,VAW,240.16235503783133
2026-06-19,VAW,240.2105479430471
2026-06-22,VAW,240.25874084826287
2026-06-23,VAW,240.30693375347863
2026-06-24,VAW,240.3551266586944
2026-06-25,VAW,240.40331956391017
2026-06-26,VAW,240.45151246912593
2026-06-29,VAW,240.4997053743417
2026-06-30,VAW,240.54789827955747
2026-07-01,VAW,240.59609118477323
2026-07-02,VAW,240.644284089989
2026-07-03,VAW,240.69247699520477
2026-07-06,VAW,240.74066990042053
2026-07-07,VAW,240.7888628056363
2026-07-08,VAW,240.83705571085207
2026-07-09,VAW,240.88524861606783
2026-03-06,VNQ,95.55699154570796
2026-03-09,VNQ,95.57418164572441
2026-03-10,VNQ,95.59179503711186
2026-03-11,VNQ,95.60920064189905
2026-03-12,VNQ,95.62666208494912
2026-03-13,VNQ,95.64411144340704
2026-03-16,VNQ,95.66156317120091
2026-03-17,VNQ,95.67901445776522
2026-03-18,VNQ,95.69646582448435
2026-03-19,VNQ,95.71391717679467
2026-03-20,VNQ,95.7313685316868
2026-03-23,VNQ,95.74881988611634
2026-03-24,VNQ,95.76627124062884
2026-03-25,VNQ,95.78372259512645
2026-03-26,VNQ,95.80117394962673
2026-03-27,VNQ,95.81862530412653
2026-03-30,VNQ,95.83607665862642
2026-03-31,VNQ,95.8535280131263
2026-04-01,VNQ,95.87097936762618
2026-04-02,VNQ,95.88843072212605
2026-04-03,VNQ,95.90588207662593
2026-04-06,VNQ,95.9233334311258
2026-04-07,VNQ,95.94078478562568
2026-04-08,VNQ,95.95823614012555
2026-04-09,VNQ,95.97568749462543
2026-04-10,VNQ,95.9931388491253
2026-04-13,VNQ,96.01059020362518
2026-04-14,VNQ,96.02804155812507
2026-04-15,VNQ,96.04549291262494
2026-04-16,VNQ,96.06294426712482
2026-04-17,VNQ,96.08039562162469
2026-04-20,VNQ,96.09784697612457
2026-04-21,VNQ,96.11529833062444
2026-04-22,VNQ,96.13274968512432
2026-04-23,VNQ,96.15020103962419
2026-04-24,VNQ,96.16765239412408
2026-04-27,VNQ,96.18510374862394
2026-04-28,VNQ,96.20255510312383
2026-04-29,VNQ,96.2200064576237
2026-04-30,VNQ,96.23745781212358
2026-05-01,VNQ,96.25490916662345
2026-05-04,VNQ,96.27236052112333
2026-05-05,VNQ,96.2898118756232
2026-05-06,VNQ,96.30726323012308
2026-05-07,VNQ,96.32471458462295
2026-05-08,VNQ,96.34216593912284
2026-05-11,VNQ,96.3596172936227
2026-05-12,VNQ,96.37706864812259
2026-05-13,VNQ,96.39452000262247
2026-05-14,VNQ,96.41197135712234
2026-05-15,VNQ,96.42942271162222
2026-05-18,VNQ,96.44687406612209
2026-05-19,VNQ,96.46432542062198
2026-05-20,VNQ,96.48177677512184
2026-05-21,VNQ,96.49922812962173
2026-05-22,VNQ,96.5166794841216
2026-05-25,VNQ,96.53413083862148
2026-05-26,VNQ,96.55158219312135
2026-05-27,VNQ,96.56903354762123
2026-05-28,VNQ,96.5864849021211
2026-05-29,VNQ,96.60393625662098
2026-06-01,VNQ,96.62138761112085
2026-06-02,VNQ,96.63883896562074
2026-06-03,VNQ,96.6562903201206
2026-06-04,VNQ,96.67374167462049
2026-06-05,VNQ,96.69119302912037
2026-06-08,VNQ,96.70864438362024
2026-06-09,VNQ,96.72609573812012
2026-06-10,VNQ,96.74354709261999
2026-06-11,VNQ,96.76099844711987
2026-06-12,VNQ,96.77844980161974
2026-06-15,VNQ,96.79590115611963
2026-06-16,VNQ,96.8133525106195
2026-06-17,VNQ,96.83080386511938
2026-06-18,VNQ,96.84825521961925
2026-06-19,VNQ,96.86570657411913
2026-06-22,VNQ,96.883157928619
2026-06-23,VNQ,96.90060928311888
2026-06-24,VNQ,96.91806063761875
2026-06-25,VNQ,96.93551199211863
2026-06-26,VNQ,96.9529633466185
2026-06-29,VNQ,96.97041470111839
2026-06-30,VNQ,96.98786605561827
2026-07-01,VNQ,97.00531741011814
2026-07-02,VNQ,97.02276876461802
2026-07-03,VNQ,97.04022011911789
2026-07-06,VNQ,97.05767147361777
2026-07-07,VNQ,97.07512282811764
2026-07-08,VNQ,97.09257418261753
2026-07-09,VNQ,97.1100255371174
2026-03-06,VPU,204.17484017713642
2026-03-09,VPU,204.22086586485935
2026-03-10,VPU,204.26766494096768
2026-03-11,VPU,204.31409199494104
2026-03-12,VPU,204.3606243950023
2026-03-13,VPU,204.40713314864766
2026-03-16,VPU,204.45364662583685
2026-03-17,VPU,204.5001592108759
2026-03-18,VPU,204.54667196010692
2026-03-19,VPU,204.59318467940403
2026-03-20,VPU,204.63969740415297
2026-03-23,VPU,204.68621012790678
2026-03-24,VPU,204.7327228518427
2026-03-25,VPU,204.77923557574522
2026-03-26,VPU,204.8257482996539
2026-03-27,VPU,204.87226102356144
2026-03-30,VPU,204.91877374746917
2026-03-31,VPU,204.96528647137688
2026-04-01,VPU,205.0117991952846
2026-04-02,VPU,205.0583119191923
2026-04-03,VPU,205.10482464310002
2026-04-06,VPU,205.15133736700773
2026-04-07,VPU,205.19785009091544
2026-04-08,VPU,205.24436281482315
2026-04-09,VPU,205.29087553873083
2026-04-10,VPU,205.33738826263854
2026-04-13,VPU,205.38390098654625
2026-04-14,VPU,205.43041371045396
2026-04-15,VPU,205.47692643436167
2026-04-16,VPU,205.52343915826938
2026-04-17,VPU,205.5699518821771
2026-04-20,VPU,205.6164646060848
2026-04-21,VPU,205.66297732999251
2026-04-22,VPU,205.70949005390023
2026-04-23,VPU,205.75600277780794
2026-04-24,VPU,205.80251550171565
2026-04-27,VPU,205.84902822562336
2026-04-28,VPU,205.89554094953107
2026-04-29,VPU,205.94205367343878
2026-04-30,VPU,205.9885663973465
2026-05-01,VPU,206.0350791212542
2026-05-04,VPU,206.0815918451619
2026-05-05,VPU,206.12810456906962
2026-05-06,VPU,206.17461729297733
2026-05-07,VPU,206.22113001688504
2026-05-08,VPU,206.26764274079275
2026-05-11,VPU,206.31415546470046
2026-05-12,VPU,206.36066818860817
2026-05-13,VPU,206.40718091251588
2026-05-14,VPU,206.4536936364236
2026-05-15,VPU,206.5002063603313
2026-05-18,VPU,206.54671908423902
2026-05-19,VPU,206.59323180814673
2026-05-20,VPU,206.63974453205444
2026-05-21,VPU,206.68625725596215
2026-05-22,VPU,206.73276997986986
2026-05-25,VPU,206.77928270377757
2026-05-26,VPU,206.82579542768528
2026-05-27,VPU,206.872308151593
2026-05-28,VPU,206.9188208755007
2026-05-29,VPU,206.9653335994084
2026-06-01,VPU,207.01184632331612
2026-06-02,VPU,207.05835904722383
2026-06-03,VPU,207.10487177113154
2026-06-04,VPU,207.15138449503925
2026-06-05,VPU,207.19789721894696
2026-06-08,VPU,207.24440994285467
2026-06-09,VPU,207.29092266676238
2026-06-10,VPU,207.3374353906701
2026-06-11,VPU,207.3839481145778
2026-06-12,VPU,207.43046083848552
2026-06-15,VPU,207.47697356239323
2026-06-16,VPU,207.52348628630094
2026-06-17,VPU,207.56999901020865
2026-06-18,VPU,207.61651173411636
2026-06-19,VPU,207.66302445802407
2026-06-22,VPU,207.70953718193178
2026-06-23,VPU,207.75604990583946
2026-06-24,VPU,207.80256262974717
2026-06-25,VPU,207.84907535365488
2026-06-26,VPU,207.8955880775626
2026-06-29,VPU,207.9421008014703
2026-06-30,VPU,207.988613525378
2026-07-01,VPU,208.03512624928572
2026-07-02,VPU,208.08163897319344
2026-07-03,VPU,208.12815169710115
2026-07-06,VPU,208.17466442100886
2026-07-07,VPU,208.22117714491657
2026-07-08,VPU,208.26768986882428
2026-07-09,VPU,208.314202592732
2026-03-06,QQQ,610.925154267449
2026-03-09,QQQ,611.0909467320303
2026-03-10,QQQ,611.2591348923781
2026-03-11,QQQ,611.4263784886189
2026-03-12,QQQ,611.5938542538796
2026-03-13,QQQ,611.7612816611987
2026-03-16,QQQ,611.9287182707892
2026-03-17,QQQ,612.0961531916888
2026-03-18,QQQ,612.2635884188657
2026-03-19,QQQ,612.4310235905112
2026-03-20,QQQ,612.5984587722494
2026-03-23,QQQ,612.7658939521494
2026-03-24,QQQ,612.9333291323845
2026-03-25,QQQ,613.1007643125586
2026-03-26,QQQ,613.2681994927437
2026-03-27,QQQ,613.435634672927
2026-03-30,QQQ,613.6030698531105
2026-03-31,QQQ,613.770505033294
2026-04-01,QQQ,613.9379402134774
2026-04-02,QQQ,614.1053753936609
2026-04-03,QQQ,614.2728105738444
2026-04-06,QQQ,614.4402457540278
2026-04-07,QQQ,614.6076809342113
2026-04-08,QQQ,614.7751161143948
2026-04-09,QQQ,614.9425512945783
2026-04-10,QQQ,615.1099864747617
2026-04-13,QQQ,615.2774216549452
2026-04-14,QQQ,615.4448568351287
2026-04-15,QQQ,615.6122920153122
2026-04-16,QQQ,615.7797271954956
2026-04-17,QQQ,615.9471623756791
2026-04-20,QQQ,616.1145975558625
2026-04-21,QQQ,616.282032736046
2026-04-22,QQQ,616.4494679162294
2026-04-23,QQQ,616.6169030964129
2026-04-24,QQQ,616.7843382765964
2026-04-27,QQQ,616.9517734567798
2026-04-28,QQQ,617.1192086369633
2026-04-29,QQQ,617.2866438171468
2026-04-30,QQQ,617.4540789973303
2026-05-01,QQQ,617.6215141775137
2026-05-04,QQQ,617.7889493576972
2026-05-05,QQQ,617.9563845378807
2026-05-06,QQQ,618.1238197180642
2026-05-07,QQQ,618.2912548982476
2026-05-08,QQQ,618.4586900784311
2026-05-11,QQQ,618.6261252586146
2026-05-12,QQQ,618.7935604387981
2026-05-13,QQQ,618.9609956189815
2026-05-14,QQQ,619.128430799165
2026-05-15,QQQ,619.2958659793485
2026-05-18,QQQ,619.463301159532
2026-05-19,QQQ,619.6307363397154
2026-05-20,QQQ,619.7981715198989
2026-05-21,QQQ,619.9656067000824
2026-05-22,QQQ,620.1330418802659
2026-05-25,QQQ,620.3004770604493
2026-05-26,QQQ,620.4679122406328
2026-05-27,QQQ,620.6353474208163
2026-05-28,QQQ,620.8027826009998
2026-05-29,QQQ,620.9702177811832
2026-06-01,QQQ,621.1376529613667
2026-06-02,QQQ,621.3050881415502
2026-06-03,QQQ,621.4725233217335
2026-06-04,QQQ,621.639958501917
2026-06-05,QQQ,621.8073936821005
2026-06-08,QQQ,621.974828862284
2026-06-09,QQQ,622.1422640424674
2026-06-10,QQQ,622.3096992226509
2026-06-11,QQQ,622.4771344028344
2026-06-12,QQQ,622.6445695830179
2026-06-15,QQQ,622.8120047632013
2026-06-16,QQQ,622.9794399433848
2026-06-17,QQQ,623.1468751235683
2026-06-18,QQQ,623.3143103037518
2026-06-19,QQQ,623.4817454839352
2026-06-22,QQQ,623.6491806641187
2026-06-23,QQQ,623.8166158443022
2026-06-24,QQQ,623.9840510244857
2026-06-25,QQQ,624.1514862046691
2026-06-26,QQQ,624.3189213848526
2026-06-29,QQQ,624.4863565650361
2026-06-30,QQQ,624.6537917452196
2026-07-01,QQQ,624.821226925403
2026-07-02,QQQ,624.9886621055865
2026-07-03,QQQ,625.15609728577
2026-07-06,QQQ,625.3235324659535
2026-07-07,QQQ,625.4909676461369
2026-07-08,QQQ,625.6584028263204
2026-07-09,QQQ,625.8258380065039
2026-03-06,VOO,630.3343027859962
2026-03-09,VOO,630.4878634127115
2026-03-10,VOO,630.6440199284768
2026-03-11,VOO,630.7992865511715
2026-03-12,VOO,630.9547642063283
2026-03-13,VOO,631.1101994129566
2026-03-16,VOO,631.265642543399
2026-03-17,VOO,631.4210842385954
2026-03-18,VOO,631.5765261915949
2026-03-19,VOO,631.7319680982896
2026-03-20,VOO,631.8874100133168
2026-03-23,VOO,632.0428519268422
2026-03-24,VOO,632.1982938406385
2026-03-25,VOO,632.353735754386
2026-03-26,VOO,632.5091776681422
2026-03-27,VOO,632.6646195818969
2026-03-30,VOO,632.8200614956519
2026-03-31,VOO,632.9755034094068
2026-04-01,VOO,633.1309453231618
2026-04-02,VOO,633.2863872369167
2026-04-03,VOO,633.4418291506715
2026-04-06,VOO,633.5972710644265
2026-04-07,VOO,633.7527129781814
2026-04-08,VOO,633.9081548919364
2026-04-09,VOO,634.0635968056913
2026-04-10,VOO,634.2190387194462
2026-04-13,VOO,634.3744806332012
2026-04-14,VOO,634.5299225469561
2026-04-15,VOO,634.685364460711
2026-04-16,VOO,634.840806374466
2026-04-17,VOO,634.9962482882208
2026-04-20,VOO,635.1516902019757
2026-04-21,VOO,635.3071321157307
2026-04-22,VOO,635.4625740294856
2026-04-23,VOO,635.6180159432405
2026-04-24,VOO,635.7734578569955
2026-04-27,VOO,635.9288997707504
2026-04-28,VOO,636.0843416845053
2026-04-29,VOO,636.2397835982603
2026-04-30,VOO,636.3952255120151
2026-05-01,VOO,636.55066742577
2026-05-04,VOO,636.706109339525
2026-05-05,VOO,636.8615512532799
2026-05-06,VOO,637.0169931670348
2026-05-07,VOO,637.1724350807898
2026-05-08,VOO,637.3278769945447
2026-05-11,VOO,637.4833189082996
2026-05-12,VOO,637.6387608220546
2026-05-13,VOO,637.7942027358094
2026-05-14,VOO,637.9496446495643
2026-05-15,VOO,638.1050865633193
2026-05-18,VOO,638.2605284770742
2026-05-19,VOO,638.4159703908291
2026-05-20,VOO,638.5714123045841
2026-05-21,VOO,638.726854218339
2026-05-22,VOO,638.8822961320939
2026-05-25,VOO,639.0377380458489
2026-05-26,VOO,639.1931799596038
2026-05-27,VOO,639.3486218733586
2026-05-28,VOO,639.5040637871136
2026-05-29,VOO,639.6595057008685
2026-06-01,VOO,639.8149476146234
2026-06-02,VOO,639.9703895283784
2026-06-03,VOO,640.1258314421333
2026-06-04,VOO,640.2812733558882
2026-06-05,VOO,640.4367152696432
2026-06-08,VOO,640.5921571833981
2026-06-09,VOO,640.7475990971529
2026-06-10,VOO,640.9030410109079
2026-06-11,VOO,641.0584829246628
2026-06-12,VOO,641.2139248384177
2026-06-15,VOO,641.3693667521727
2026-06-16,VOO,641.5248086659276
2026-06-17,VOO,641.6802505796825
2026-06-18,VOO,641.8356924934375
2026-06-19,VOO,641.9911344071924
2026-06-22,VOO,642.1465763209474
2026-06-23,VOO,642.3020182347022
2026-06-24,VOO,642.4574601484571
2026-06-25,VOO,642.6129020622121
2026-06-26,VOO,642.768343975967
2026-06-29,VOO,642.9237858897219
2026-06-30,VOO,643.0792278034769
2026-07-01,VOO,643.2346697172318
2026-07-02,VOO,643.3901116309867
2026-07-03,VOO,643.5455535447417
2026-07-06,VOO,643.7009954584965
2026-07-07,VOO,643.8564373722514
2026-07-08,VOO,644.0118792860064
2026-07-09,VOO,644.1673211997613
2026-03-06,VTV,205.03434166505906
2026-03-09,VTV,205.08050749040459
2026-03-10,VTV,205.12769421615172
2026-03-11,VTV,205.1745741536424
2026-03-12,VTV,205.22152953444495
2026-03-13,VTV,205.26846938113238
2026-03-16,VTV,205.31541220259183
2026-03-17,VTV,205.36235447166763
2026-03-18,VTV,205.40929684239123
2026-03-19,VTV,205.45623919442215
2026-03-20,VTV,205.50318154989674
2026-03-23,VTV,205.55012390473584
2026-03-24,VTV,205.59706625969233
2026-03-25,VTV,205.6440086146271
2026-03-26,VTV,205.6909509695659
2026-03-27,VTV,205.73789332450397
2026-03-30,VTV,205.78483567944218
2026-03-31,VTV,205.83177803438033
2026-04-01,VTV,205.87872038931852
2026-04-02,VTV,205.9256627442567
2026-04-03,VTV,205.97260509919488
2026-04-06,VTV,206.01954745413306
2026-04-07,VTV,206.06648980907121
2026-04-08,VTV,206.1134321640094
2026-04-09,VTV,206.16037451894758
2026-04-10,VTV,206.20731687388576
2026-04-13,VTV,206.25425922882394
2026-04-14,VTV,206.30120158376212
2026-04-15,VTV,206.34814393870028
2026-04-16,VTV,206.39508629363846
2026-04-17,VTV,206.44202864857664
2026-04-20,VTV,206.48897100351482
2026-04-21,VTV,206.535913358453
2026-04-22,VTV,206.58285571339118
2026-04-23,VTV,206.62979806832934
2026-04-24,VTV,206.67674042326752
2026-04-27,VTV,206.7236827782057
2026-04-28,VTV,206.77062513314388
2026-04-29,VTV,206.81756748808206
2026-04-30,VTV,206.86450984302024
2026-05-01,VTV,206.9114521979584
2026-05-04,VTV,206.95839455289658
2026-05-05,VTV,207.00533690783476
2026-05-06,VTV,207.05227926277294
2026-05-07,VTV,207.09922161771112
2026-05-08,VTV,207.14616397264928
2026-05-11,VTV,207.19310632758746
2026-05-12,VTV,207.24004868252564
2026-05-13,VTV,207.28699103746382
2026-05-14,VTV,207.333933392402
2026-05-15,VTV,207.38087574734018
2026-05-18,VTV,207.42781810227834
2026-05-19,VTV,207.47476045721652
2026-05-20,VTV,207.5217028121547
2026-05-21,VTV,207.56864516709288
2026-05-22,VTV,207.61558752203106
2026-05-25,VTV,207.66252987696924
2026-05-26,VTV,207.7094722319074
2026-05-27,VTV,207.75641458684558
2026-05-28,VTV,207.80335694178376
2026-05-29,VTV,207.85029929672194
2026-06-01,VTV,207.89724165166012
2026-06-02,VTV,207.9441840065983
2026-06-03,VTV,207.99112636153646
2026-06-04,VTV,208.03806871647464
2026-06-05,VTV,208.08501107141282
2026-06-08,VTV,208.131953426351
2026-06-09,VTV,208.17889578128919
2026-06-10,VTV,208.22583813622737
2026-06-11,VTV,208.27278049116552
2026-06-12,VTV,208.3197228461037
2026-06-15,VTV,208.36666520104188
2026-06-16,VTV,208.41360755598006
2026-06-17,VTV,208.46054991091825
2026-06-18,VTV,208.50749226585643
2026-06-19,VTV,208.55443462079458
2026-06-22,VTV,208.60137697573276
2026-06-23,VTV,208.64831933067094
2026-06-24,VTV,208.69526168560913
2026-06-25,VTV,208.7422040405473
2026-06-26,VTV,208.78914639548546
2026-06-29,VTV,208.83608875042364
2026-06-30,VTV,208.88303110536182
2026-07-01,VTV,208.9299734603
2026-07-02,VTV,208.9769158152382
2026-07-03,VTV,209.02385817017637
2026-07-06,VTV,209.07080052511452
2026-07-07,VTV,209.1177428800527
2026-07-08,VTV,209.16468523499088
2026-07-09,VTV,209.21162758992907
2026-03-06,VIGAX,238.9637539930792
2026-03-09,VIGAX,239.02479212204855
2026-03-10,VIGAX,239.08696559631227
2026-03-11,VIGAX,239.14873891455463
2026-03-12,VIGAX,239.2106075448512
2026-03-13,VIGAX,239.27245652538107
2026-03-16,VIGAX,239.33430926713365
2026-03-17,VIGAX,239.39616131178704
2026-03-18,VIGAX,239.4580134842184
2026-03-19,VIGAX,239.51986563326395
2026-03-20,VIGAX,239.58171778659514
2026-03-23,VIGAX,239.64356993913978
2026-03-24,VIGAX,239.70542209182892
2026-03-25,VIGAX,239.76727424449152
2026-03-26,VIGAX,239.82912639715897
2026-03-27,VIGAX,239.89097854982555
2026-03-30,VIGAX,239.9528307024923
2026-03-31,VIGAX,240.01468285515898
2026-04-01,VIGAX,240.0765350078257
2026-04-02,VIGAX,240.1383871604924
2026-04-03,VIGAX,240.2002393131591
2026-04-06,VIGAX,240.26209146582582
2026-04-07,VIGAX,240.32394361849254
2026-04-08,VIGAX,240.38579577115922
2026-04-09,VIGAX,240.44764792382594
2026-04-10,VIGAX,240.50950007649266
2026-04-13,VIGAX,240.57135222915937
2026-04-14,VIGAX,240.63320438182606
2026-04-15,VIGAX,240.69505653449278
2026-04-16,VIGAX,240.7569086871595
2026-04-17,VIGAX,240.81876083982618
2026-04-20,VIGAX,240.8806129924929
2026-04-21,VIGAX,240.94246514515962
2026-04-22,VIGAX,241.0043172978263
2026-04-23,VIGAX,241.06616945049302
2026-04-24,VIGAX,241.12802160315974
2026-04-27,VIGAX,241.18987375582645
2026-04-28,VIGAX,241.25172590849314
2026-04-29,VIGAX,241.31357806115986
2026-04-30,VIGAX,241.37543021382658
2026-05-01,VIGAX,241.43728236649326
2026-05-04,VIGAX,241.49913451915998
2026-05-05,VIGAX,241.5609866718267
2026-05-06,VIGAX,241.62283882449339
2026-05-07,VIGAX,241.6846909771601
2026-05-08,VIGAX,241.74654312982682
2026-05-11,VIGAX,241.80839528249354
2026-05-12,VIGAX,241.87024743516022
2026-05-13,VIGAX,241.93209958782694
2026-05-14,VIGAX,241.99395174049366
2026-05-15,VIGAX,242.05580389316034
2026-05-18,VIGAX,242.11765604582706
2026-05-19,VIGAX,242.17950819849378
2026-05-20,VIGAX,242.24136035116047
2026-05-21,VIGAX,242.30321250382718
2026-05-22,VIGAX,242.3650646564939
2026-05-25,VIGAX,242.42691680916062
2026-05-26,VIGAX,242.4887689618273
2026-05-27,VIGAX,242.55062111449402
2026-05-28,VIGAX,242.61247326716074
2026-05-29,VIGAX,242.67432541982743
2026-06-01,VIGAX,242.73617757249414
2026-06-02,VIGAX,242.79802972516086
2026-06-03,VIGAX,242.85988187782758
2026-06-04,VIGAX,242.92173403049426
2026-06-05,VIGAX,242.98358618316098
2026-06-08,VIGAX,243.0454383358277
2026-06-09,VIGAX,243.10729048849439
2026-06-10,VIGAX,243.1691426411611
2026-06-11,VIGAX,243.23099479382782
2026-06-12,VIGAX,243.2928469464945
2026-06-15,VIGAX,243.35469909916122
2026-06-16,VIGAX,243.41655125182794
2026-06-17,VIGAX,243.47840340449463
2026-06-18,VIGAX,243.54025555716134
2026-06-19,VIGAX,243.60210770982806
2026-06-22,VIGAX,243.66395986249475
2026-06-23,VIGAX,243.72581201516147
2026-06-24,VIGAX,243.78766416782818
2026-06-25,VIGAX,243.8495163204949
2026-06-26,VIGAX,243.9113684731616
2026-06-29,VIGAX,243.9732206258283
2026-06-30,VIGAX,244.03507277849502
2026-07-01,VIGAX,244.0969249311617
2026-07-02,VIGAX,244.15877708382843
2026-07-03,VIGAX,244.22062923649514
2026-07-06,VIGAX,244.28248138916183
2026-07-07,VIGAX,244.34433354182855
2026-07-08,VIGAX,244.40618569449526
2026-07-09,VIGAX,244.46803784716195
2026-03-06,VO,303.142862076534
2026-03-09,VO,303.2076230222249
2026-03-10,VO,303.274942742449
2026-03-11,VO,303.34171794114644
2026-03-12,VO,303.4086008979953
2026-03-13,VO,303.47546252903754
2026-03-16,VO,303.5423281025741
2026-03-17,VO,303.6091929647735
2026-03-18,VO,303.67605795387954
2026-03-19,VO,303.7429229205818
2026-03-20,VO,303.8097878912175
2026-03-23,VO,303.8766528611646
2026-03-24,VO,303.943517831232
2026-03-25,VO,304.0103828012784
2026-03-26,VO,304.0772477713285
2026-03-27,VO,304.14411274137785
2026-03-30,VO,304.2109777114274
2026-03-31,VO,304.27784268147695
2026-04-01,VO,304.34470765152645
2026-04-02,VO,304.411572621576
2026-04-03,VO,304.4784375916255
2026-04-06,VO,304.545302561675
2026-04-07,VO,304.61216753172454
2026-04-08,VO,304.67903250177403
2026-04-09,VO,304.7458974718236
2026-04-10,VO,304.8127624418731
2026-04-13,VO,304.8796274119226
2026-04-14,VO,304.9464923819721
2026-04-15,VO,305.01335735202167
2026-04-16,VO,305.08022232207117
2026-04-17,VO,305.1470872921207
2026-04-20,VO,305.2139522621702
2026-04-21,VO,305.28081723221976
2026-04-22,VO,305.34768220226925
2026-04-23,VO,305.4145471723188
2026-04-24,VO,305.4814121423683
2026-04-27,VO,305.5482771124178
2026-04-28,VO,305.61514208246734
2026-04-29,VO,305.68200705251684
2026-04-30,VO,305.7488720225664
2026-05-01,VO,305.8157369926159
2026-05-04,VO,305.88260196266543
2026-05-05,VO,305.9494669327149
2026-05-06,VO,306.0163319027645
2026-05-07,VO,306.08319687281397
2026-05-08,VO,306.1500618428635
2026-05-11,VO,306.216926812913
2026-05-12,VO,306.28379178296257
2026-05-13,VO,306.35065675301206
2026-05-14,VO,306.4175217230616
2026-05-15,VO,306.4843866931111
2026-05-18,VO,306.55125166316066
2026-05-19,VO,306.61811663321015
2026-05-20,VO,306.68498160325964
2026-05-21,VO,306.7518465733092
2026-05-22,VO,306.8187115433587
2026-05-25,VO,306.88557651340824
2026-05-26,VO,306.95244148345773
2026-05-27,VO,307.0193064535073
2026-05-28,VO,307.0861714235568
2026-05-29,VO,307.1530363936063
2026-06-01,VO,307.2199013636558
2026-06-02,VO,307.2867663337054
2026-06-03,VO,307.35363130375487
2026-06-04,VO,307.4204962738044
2026-06-05,VO,307.4873612438539
2026-06-08,VO,307.55422621390346
2026-06-09,VO,307.62109118395296
2026-06-10,VO,307.68795615400245
2026-06-11,VO,307.754821124052
2026-06-12,VO,307.8216860941015
2026-06-15,VO,307.88855106415105
2026-06-16,VO,307.95541603420054
2026-06-17,VO,308.0222810042501
2026-06-18,VO,308.0891459742996
2026-06-19,VO,308.15601094434913
2026-06-22,VO,308.2228759143986
2026-06-23,VO,308.2897408844482
2026-06-24,VO,308.3566058544977
2026-06-25,VO,308.4234708245472
2026-06-26,VO,308.4903357945967
2026-06-29,VO,308.55720076464627
2026-06-30,VO,308.62406573469576
2026-07-01,VO,308.6909307047453
2026-07-02,VO,308.7577956747948
2026-07-03,VO,308.8246606448443
2026-07-06,VO,308.89152561489385
2026-07-07,VO,308.95839058494334
2026-07-08,VO,309.0252555549929
2026-07-09,VO,309.0921205250424
2026-03-06,VB,275.45513999554424
2026-03-09,VB,275.5113262480006
2026-03-10,VB,275.5697312662
2026-03-11,VB,275.6275853763134
2026-03-12,VB,275.68555488689304
2026-03-13,VB,275.7435011683686
2026-03-16,VB,275.80145183686125
2026-03-17,VB,275.85940170489675
2026-03-18,VB,275.91735171672036
2026-03-19,VB,275.9753017029795
2026-03-20,VB,276.033251693756
2026-03-23,VB,276.0912016837368
2026-03-24,VB,276.1491516738575
2026-03-25,VB,276.20710166395367
2026-03-26,VB,276.2650516540541
2026-03-27,VB,276.3230016441538
2026-03-30,VB,276.3809516342536
2026-03-31,VB,276.43890162435343
2026-04-01,VB,276.49685161445325
2026-04-02,VB,276.55480160455306
2026-04-03,VB,276.6127515946529
2026-04-06,VB,276.6707015847527
